,pair_id,pair_bin,student_id,candidate_id_68k,gtot,college_attended,englishmarks_12,gtot_dm,englishmarks_12_dm
6504,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010014237,2010014237,865.0,505801_mpc,83.0,64.0,6.083333333333329
6505,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010001235,2010001235,868.0,505702_bpc,90.0,67.0,13.083333333333329
6506,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010015406,2010015406,781.0,505702_bpc,76.0,-20.0,-0.9166666666666714
6507,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010045164,2010045164,704.0,505702_bpc,70.0,-97.0,-6.916666666666671
6508,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010031190,2010031190,793.0,505702_bpc,79.0,-8.0,2.0833333333333286
6509,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010003410,2010003410,908.0,505702_bpc,90.0,107.0,13.083333333333329
6510,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010018424,2010018424,850.0,505702_bpc,80.0,49.0,3.0833333333333286
6511,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010033366,2010033366,821.0,505702_bpc,83.0,20.0,6.083333333333329
6512,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010005556,2010005556,851.0,505702_bpc,76.0,50.0,-0.9166666666666714
6513,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010023940,2010023940,613.0,505702_bpc,47.0,-188.0,-29.91666666666667
6514,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010024210,2010024210,715.0,505702_bpc,66.0,-86.0,-10.916666666666671
6515,505702_bpcx505801_mpc.1,505702_bpcx505801_mpc.1__marks_40_44,2010024503,2010024503,843.0,505702_bpc,83.0,42.0,6.083333333333329
6516,505702_bpcx505802_bpc.1,505702_bpcx505802_bpc.1__marks_30_34,2010002670,2010002670,252.0,505702_bpc,68.55713,-447.5,-6.869058333333342
6517,505702_bpcx505802_bpc.1,505702_bpcx505802_bpc.1__marks_30_34,2010003804,2010003804,726.0,505702_bpc,63.0,26.5,-12.426188333333343
6518,505702_bpcx505802_bpc.1,505702_bpcx505802_bpc.1__marks_30_34,2010003872,2010003872,868.0,505702_bpc,84.0,168.5,8.573811666666657
6519,505702_bpcx505802_bpc.1,505702_bpcx505802_bpc.1__marks_30_34,2010018338,2010018338,781.0,505702_bpc,89.0,81.5,13.573811666666657
6520,505702_bpcx505802_bpc.1,505702_bpcx505802_bpc.1__marks_30_34,2010018568,2010018568,829.0,505802_bpc,71.0,129.5,-4.426188333333343
6521,505702_bpcx505802_bpc.1,505702_bpcx505802_bpc.1__marks_30_34,2010053106,2010053106,741.0,505702_bpc,77.0,41.5,1.573811666666657
6522,505702_bpcx505802_bpc.1,505702_bpcx505802_bpc.1__marks_50_54,2010029007,2010029007,779.0,505702_bpc,81.0,-90.0,-4.666666666666671
6523,505702_bpcx505802_bpc.1,505702_bpcx505802_bpc.1__marks_50_54,2010035789,2010035789,947.0,505802_bpc,96.0,78.0,10.333333333333329
6524,505702_bpcx505802_bpc.1,505702_bpcx505802_bpc.1__marks_50_54,2010025503,2010025503,881.0,505702_bpc,80.0,12.0,-5.666666666666671
6525,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_25_29,2010059375,2010059375,467.0,505702_bpc,36.0,-151.79999999999995,-20.0
6526,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_25_29,2010047582,2010047582,628.0,505702_bpc,59.0,9.200000000000045,3.0
6527,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_25_29,2010063054,2010063054,644.0,505702_bpc,53.0,25.200000000000045,-3.0
6528,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_25_29,2010039968,2010039968,646.0,505901_mpc,70.0,27.200000000000045,14.0
6529,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_25_29,2010057993,2010057993,709.0,505702_bpc,62.0,90.20000000000005,6.0
6530,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_30_34,2010002670,2010002670,252.0,505702_bpc,68.55713,-449.0,-14.582152500000007
6531,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_30_34,2010018042,2010018042,903.0,505901_mpc,91.0,202.0,7.860717499999993
6532,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_30_34,2010003872,2010003872,868.0,505702_bpc,84.0,167.0,0.8607174999999927
6533,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_30_34,2010018338,2010018338,781.0,505702_bpc,89.0,80.0,5.860717499999993
6534,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_35_39,2010015143,2010015143,794.0,505901_mpc,78.0,-12.5,-4.333333333333329
6535,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_35_39,2010033790,2010033790,866.0,505901_mpc,95.0,59.5,12.666666666666671
6536,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_35_39,2010005943,2010005943,728.0,505702_bpc,85.0,-78.5,2.6666666666666714
6537,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_35_39,2010067153,2010067153,800.0,505901_mpc,76.0,-6.5,-6.333333333333329
6538,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_35_39,2010026335,2010026335,777.0,505901_mpc,65.0,-29.5,-17.33333333333333
6539,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_35_39,2010041535,2010041535,874.0,505901_mpc,95.0,67.5,12.666666666666671
6540,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_45_49,2010034422,2010034422,729.0,505702_bpc,61.0,-38.25,-4.5
6541,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_45_49,2010022588,2010022588,670.0,505702_bpc,57.0,-97.25,-8.5
6542,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_45_49,2010037497,2010037497,780.0,505702_bpc,67.0,12.75,1.5
6543,505702_bpcx505901_mpc.1,505702_bpcx505901_mpc.1__marks_45_49,2010055176,2010055176,890.0,505901_mpc,77.0,122.75,11.5
6544,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_34,2010002670,2010002670,252.0,505702_bpc,68.55713,-452.83333333333337,-7.535724999999999
6545,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_34,2010003804,2010003804,726.0,505702_bpc,63.0,21.16666666666663,-13.092855
6546,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_34,2010003872,2010003872,868.0,505702_bpc,84.0,163.16666666666663,7.907145
6547,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_34,2010018338,2010018338,781.0,505702_bpc,89.0,76.16666666666663,12.907145
6548,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_34,2010005974,2010005974,861.0,505902_bpc,75.0,156.16666666666663,-1.0928550000000001
6549,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_30_34,2010053106,2010053106,741.0,505702_bpc,77.0,36.16666666666663,0.9071449999999999
6550,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010014496,2010014496,889.0,505902_bpc,81.0,28.94117647058829,-0.235294117647058
6551,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010028950,2010028950,741.0,505902_bpc,61.0,-119.05882352941171,-20.235294117647058
6552,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010015272,2010015272,876.0,505902_bpc,88.0,15.941176470588289,6.764705882352942
6553,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010001910,2010001910,838.0,505902_bpc,76.0,-22.05882352941171,-5.235294117647058
6554,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010031547,2010031547,805.0,505902_bpc,74.0,-55.05882352941171,-7.235294117647058
6555,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010017915,2010017915,897.0,505902_bpc,90.0,36.94117647058829,8.764705882352942
6556,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010005825,2010005825,933.0,505902_bpc,90.0,72.94117647058829,8.764705882352942
6557,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010005943,2010005943,728.0,505702_bpc,85.0,-132.0588235294117,3.764705882352942
6558,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010021579,2010021579,804.0,505902_bpc,74.0,-56.05882352941171,-7.235294117647058
6559,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010008060,2010008060,910.0,505902_bpc,88.0,49.94117647058829,6.764705882352942
6560,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010008567,2010008567,957.0,505902_bpc,91.0,96.94117647058829,9.764705882352942
6561,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010009186,2010009186,895.0,505902_bpc,87.0,34.94117647058829,5.764705882352942
6562,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010023553,2010023553,933.0,505902_bpc,91.0,72.94117647058829,9.764705882352942
6563,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010010064,2010010064,950.0,505902_bpc,92.0,89.94117647058829,10.764705882352942
6564,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010010400,2010010400,831.0,505902_bpc,80.0,-29.05882352941171,-1.235294117647058
6565,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010010772,2010010772,766.0,505902_bpc,68.0,-94.05882352941171,-13.235294117647058
6566,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_35_39,2010010895,2010010895,868.0,505902_bpc,65.0,7.941176470588289,-16.235294117647058
6567,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010043584,2010043584,821.0,505902_bpc,71.0,24.071428571428555,-5.928571428571431
6568,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010001235,2010001235,868.0,505702_bpc,90.0,71.07142857142856,13.07142857142857
6569,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010015406,2010015406,781.0,505702_bpc,76.0,-15.928571428571445,-0.9285714285714306
6570,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010045164,2010045164,704.0,505702_bpc,70.0,-92.92857142857144,-6.928571428571431
6571,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010031190,2010031190,793.0,505702_bpc,79.0,-3.928571428571445,2.0714285714285694
6572,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010003410,2010003410,908.0,505702_bpc,90.0,111.07142857142856,13.07142857142857
6573,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010018424,2010018424,850.0,505702_bpc,80.0,53.071428571428555,3.0714285714285694
6574,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010033366,2010033366,821.0,505702_bpc,83.0,24.071428571428555,6.071428571428569
6575,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010005556,2010005556,851.0,505702_bpc,76.0,54.071428571428555,-0.9285714285714306
6576,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010034953,2010034953,778.0,505702_bpc,80.0,-18.928571428571445,3.0714285714285694
6577,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010023940,2010023940,613.0,505702_bpc,47.0,-183.92857142857144,-29.92857142857143
6578,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010024210,2010024210,715.0,505702_bpc,66.0,-81.92857142857144,-10.92857142857143
6579,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010024503,2010024503,843.0,505702_bpc,83.0,46.071428571428555,6.071428571428569
6580,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_40_44,2010024567,2010024567,811.0,505702_bpc,86.0,14.071428571428555,9.07142857142857
6581,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_70_74,2010021427,2010021427,864.0,505702_bpc,84.0,-41.0,-3.0
6582,505702_bpcx505902_bpc.1,505702_bpcx505902_bpc.1__marks_70_74,2010036716,2010036716,946.0,505902_bpc,90.0,41.0,3.0
6583,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_25_29,2010059375,2010059375,467.0,505702_bpc,36.0,-185.39999999999998,-24.200000000000003
6584,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_25_29,2010047582,2010047582,628.0,505702_bpc,59.0,-24.399999999999977,-1.2000000000000028
6585,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_25_29,2010004354,2010004354,736.0,506001_mpc,73.0,83.60000000000002,12.799999999999997
6586,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_25_29,2010063054,2010063054,644.0,505702_bpc,53.0,-8.399999999999977,-7.200000000000003
6587,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_25_29,2010011794,2010011794,787.0,506001_mpc,80.0,134.60000000000002,19.799999999999997
6588,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_34,2010001742,2010001742,667.0,506001_mpc,75.0,-25.0,-5.426188333333343
6589,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_34,2010002670,2010002670,252.0,505702_bpc,68.55713,-440.0,-11.869058333333342
6590,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_34,2010003872,2010003872,868.0,505702_bpc,84.0,176.0,3.573811666666657
6591,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_34,2010018338,2010018338,781.0,505702_bpc,89.0,89.0,8.573811666666657
6592,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_34,2010018488,2010018488,787.0,506001_mpc,84.0,95.0,3.573811666666657
6593,505702_bpcx506001_mpc.1,505702_bpcx506001_mpc.1__marks_30_34,2010005035,2010005035,797.0,506001_mpc,82.0,105.0,1.573811666666657
6594,505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_15_19,2010046353,2010046353,154.0,505702_bpc,68.55713,-202.0,5.278565
6595,505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_15_19,2010009371,2010009371,558.0,506002_bpc,58.0,202.0,-5.278565
6596,505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_25_29,2010003800,2010003800,623.0,506002_bpc,60.0,-28.0,1.5
6597,505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_25_29,2010047582,2010047582,628.0,505702_bpc,59.0,-23.0,0.5
6598,505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_25_29,2010063054,2010063054,644.0,505702_bpc,53.0,-7.0,-5.5
6599,505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_25_29,2010057993,2010057993,709.0,505702_bpc,62.0,58.0,3.5
6600,505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_35_39,2010005943,2010005943,728.0,505702_bpc,85.0,-32.0,6.5
6601,505702_bpcx506002_bpc.1,505702_bpcx506002_bpc.1__marks_35_39,2010054424,2010054424,792.0,506002_bpc,72.0,32.0,-6.5
6602,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_20_24,2010014728,2010014728,911.0,505801_mpc,90.0,67.25,3.75
6603,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_20_24,2010016643,2010016643,839.0,505101_mpc,88.0,-4.75,1.75
6604,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_20_24,2010004674,2010004674,801.0,505101_mpc,80.0,-42.75,-6.25
6605,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_20_24,2010008650,2010008650,824.0,505101_mpc,87.0,-19.75,0.75
6606,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_34,2010045042,2010045042,777.0,505801_mpc,80.0,-66.22222222222217,0.5555555555555571
6607,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_34,2010033768,2010033768,903.0,505101_mpc,85.0,59.77777777777783,5.555555555555557
6608,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_34,2010005160,2010005160,854.0,505801_mpc,80.0,10.777777777777828,0.5555555555555571
6609,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_34,2010020893,2010020893,894.0,505101_mpc,94.0,50.77777777777783,14.555555555555557
6610,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_34,2010037433,2010037433,796.0,505801_mpc,66.0,-47.22222222222217,-13.444444444444443
6611,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_34,2010008680,2010008680,896.0,505801_mpc,70.0,52.77777777777783,-9.444444444444443
6612,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_34,2010011725,2010011725,875.0,505101_mpc,84.0,31.77777777777783,4.555555555555557
6613,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_34,2010041985,2010041985,882.0,505101_mpc,94.0,38.77777777777783,14.555555555555557
6614,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_30_34,2010057858,2010057858,712.0,505801_mpc,62.0,-131.22222222222217,-17.444444444444443
6615,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_35_39,2010017223,2010017223,883.0,505101_mpc,92.0,24.33333333333337,9.0
6616,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_35_39,2010062626,2010062626,905.0,505101_mpc,95.0,46.33333333333337,12.0
6617,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_35_39,2010018231,2010018231,897.0,505101_mpc,90.0,38.33333333333337,7.0
6618,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_35_39,2010018446,2010018446,873.0,505101_mpc,81.0,14.333333333333371,-2.0
6619,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_35_39,2010005664,2010005664,774.0,505801_mpc,50.0,-84.66666666666663,-33.0
6620,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_35_39,2010008078,2010008078,820.0,505801_mpc,90.0,-38.66666666666663,7.0
6621,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_80_84,2010044040,2010044040,907.0,505101_mpc,94.0,-33.5,1.0
6622,505801_mpcx505101_mpc.1,505801_mpcx505101_mpc.1__marks_80_84,2010003401,2010003401,974.0,505801_mpc,92.0,33.5,-1.0
6623,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_44,2010000389,2010000389,838.0,505801_mpc,84.0,-24.77777777777783,-4.888888888888886
6624,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_44,2010046417,2010046417,884.0,505801_mpc,97.0,21.22222222222217,8.111111111111114
6625,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_44,2010035655,2010035655,867.0,505801_mpc,92.0,4.222222222222172,3.1111111111111143
6626,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_44,2010007990,2010007990,793.0,505801_mpc,91.0,-69.77777777777783,2.1111111111111143
6627,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_44,2010008271,2010008271,874.0,505801_mpc,86.0,11.222222222222172,-2.8888888888888857
6628,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_44,2010067292,2010067292,922.0,505102_bpc,87.0,59.22222222222217,-1.8888888888888857
6629,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_44,2010024265,2010024265,838.0,505801_mpc,84.0,-24.77777777777783,-4.888888888888886
6630,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_44,2010010613,2010010613,895.0,505801_mpc,91.0,32.22222222222217,2.1111111111111143
6631,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_40_44,2010013865,2010013865,854.0,505801_mpc,88.0,-8.777777777777828,-0.8888888888888857
6632,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_65_69,2010021926,2010021926,931.0,505102_bpc,93.0,61.33333333333337,2.3333333333333286
6633,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_65_69,2010022127,2010022127,837.0,505801_mpc,82.0,-32.66666666666663,-8.666666666666671
6634,505801_mpcx505102_bpc.1,505801_mpcx505102_bpc.1__marks_65_69,2010023249,2010023249,841.0,505801_mpc,97.0,-28.66666666666663,6.333333333333329
6635,505801_mpcx505203_mec.1,505801_mpcx505203_mec.1__marks_20_24,2010014327,2010014327,472.0,505203_mec,48.0,-222.0,-23.75
6636,505801_mpcx505203_mec.1,505801_mpcx505203_mec.1__marks_20_24,2010021637,2010021637,905.0,505801_mpc,93.0,211.0,21.25
6637,505801_mpcx505203_mec.1,505801_mpcx505203_mec.1__marks_20_24,2010014728,2010014728,911.0,505801_mpc,90.0,217.0,18.25
6638,505801_mpcx505203_mec.1,505801_mpcx505203_mec.1__marks_20_24,2010013857,2010013857,488.0,505203_mec,56.0,-206.0,-15.75
6639,505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_44,2010014237,2010014237,865.0,505801_mpc,83.0,30.555555555555543,-4.444444444444443
6640,505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_44,2010000389,2010000389,838.0,505801_mpc,84.0,3.555555555555543,-3.444444444444443
6641,505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_44,2010046417,2010046417,884.0,505801_mpc,97.0,49.55555555555554,9.555555555555557
6642,505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_44,2010021303,2010021303,669.0,505301_mpc,83.0,-165.44444444444446,-4.444444444444443
6643,505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_44,2010007990,2010007990,793.0,505801_mpc,91.0,-41.44444444444446,3.555555555555557
6644,505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_44,2010008271,2010008271,874.0,505801_mpc,86.0,39.55555555555554,-1.4444444444444429
6645,505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_44,2010024265,2010024265,838.0,505801_mpc,84.0,3.555555555555543,-3.444444444444443
6646,505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_44,2010010613,2010010613,895.0,505801_mpc,91.0,60.55555555555554,3.555555555555557
6647,505801_mpcx505301_mpc.1,505801_mpcx505301_mpc.1__marks_40_44,2010013865,2010013865,854.0,505801_mpc,88.0,19.555555555555543,0.5555555555555571
6648,505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_45_49,2010044943,2010044943,792.0,505801_mpc,94.0,-43.75,10.25
6649,505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_45_49,2010052909,2010052909,833.0,505801_mpc,69.0,-2.75,-14.75
6650,505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_45_49,2010053790,2010053790,831.0,505801_mpc,85.0,-4.75,1.25
6651,505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_45_49,2010011023,2010011023,887.0,505302_bpc,87.0,51.25,3.25
6652,505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_65_69,2010036328,2010036328,970.0,505302_bpc,96.0,87.33333333333337,4.333333333333329
6653,505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_65_69,2010022127,2010022127,837.0,505801_mpc,82.0,-45.66666666666663,-9.666666666666671
6654,505801_mpcx505302_bpc.1,505801_mpcx505302_bpc.1__marks_65_69,2010023249,2010023249,841.0,505801_mpc,97.0,-41.66666666666663,5.333333333333329
6655,505801_mpcx505401_mpc.1,505801_mpcx505401_mpc.1__marks_20_24,2010021637,2010021637,905.0,505801_mpc,93.0,90.0,7.5
6656,505801_mpcx505401_mpc.1,505801_mpcx505401_mpc.1__marks_20_24,2010021855,2010021855,725.0,505401_mpc,78.0,-90.0,-7.5
6657,505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_60_64,2010052541,2010052541,796.0,505801_mpc,68.0,-66.0,-8.666666666666671
6658,505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_60_64,2010009864,2010009864,933.0,505801_mpc,76.0,71.0,-0.6666666666666714
6659,505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_60_64,2010009899,2010009899,857.0,505402_bpc,86.0,-5.0,9.333333333333329
6660,505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_75_79,2010049057,2010049057,945.0,505402_bpc,91.0,13.5,7.0
6661,505801_mpcx505402_bpc.1,505801_mpcx505402_bpc.1__marks_75_79,2010039216,2010039216,918.0,505801_mpc,77.0,-13.5,-7.0
6662,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_20_24,2010014728,2010014728,911.0,505801_mpc,90.0,10.0,1.0
6663,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_20_24,2010060367,2010060367,891.0,505501_mpc,88.0,-10.0,-1.0
6664,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_45_49,2010044943,2010044943,792.0,505801_mpc,94.0,-41.66666666666663,12.666666666666671
6665,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_45_49,2010052909,2010052909,833.0,505801_mpc,69.0,-0.6666666666666288,-12.333333333333329
6666,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_45_49,2010043189,2010043189,876.0,505501_mpc,81.0,42.33333333333337,-0.3333333333333286
6667,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_55_59,2010021598,2010021598,897.0,505801_mpc,97.0,-4.666666666666629,8.333333333333329
6668,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_55_59,2010023540,2010023540,922.0,505501_mpc,94.0,20.33333333333337,5.333333333333329
6669,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_55_59,2010057930,2010057930,886.0,505801_mpc,75.0,-15.666666666666629,-13.666666666666671
6670,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_70_74,2010008686,2010008686,931.0,505801_mpc,97.0,3.5,1.0
6671,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_70_74,2010026033,2010026033,924.0,505501_mpc,95.0,-3.5,-1.0
6672,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_80_84,2010003401,2010003401,974.0,505801_mpc,92.0,0.5,1.0
6673,505801_mpcx505501_mpc.1,505801_mpcx505501_mpc.1__marks_80_84,2010037282,2010037282,973.0,505501_mpc,90.0,-0.5,-1.0
6674,505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_20_24,2010014728,2010014728,911.0,505801_mpc,90.0,84.0,0.0
6675,505801_mpcx505601_mpc.1,505801_mpcx505601_mpc.1__marks_20_24,2010008821,2010008821,743.0,505601_mpc,90.0,-84.0,0.0
