college_code,value_added,std_error,p_value
501601_mpc,1.0006685630743526,0.9570172579407399,0.29574028679083375
501602_bpc,0.5134245514403282,0.4528580782399664,0.2569024824437358
501801_mpc,0.5658180158730157,0.5218944343160316,0.27829306005275456
501802_bpc,1.2720009832841686,0.5628004485645586,0.02381331541049581
501903_mec,-0.7713796819291826,0.7604715010538006,0.31041864958340915
501904_cec,-0.7897535467720692,0.7182084960814787,0.2714994718619713
502004_cec,-0.4078191416813648,0.7316638473182449,0.5772637693200503
502005_hec,-1.435646809523809,1.235299223667016,0.24516013519504076
502101_mpc,-0.12596726190476226,0.6675166594320757,0.8503198868031197
502102_bpc,0.26346587172011693,0.5662912342639221,0.6417538588624181
502201_mpc,0.07268527447089898,1.058085253620156,0.9452323169965865
502202_bpc,-4.763868250896058,0.7637932242894949,4.4570659687521574e-10
502504_cec,0.3695628828828824,1.4141370198589165,0.7938345134595901
502505_hec,2.171874999999999,2.199231011564612,0.3233676447213759
502701_mpc,-0.502014542124542,1.074351161242925,0.6403050692578711
502702_bpc,3.1146212105969147,0.7346796713193232,2.2409053924918264e-05
502801_mpc,1.2190477838827833,1.4602980036770261,0.4038337925311989
502802_bpc,-0.09190463333333454,0.7252368871888575,0.899159161810589
503001_mpc,-2.6857671005291017,1.320784754009701,0.04200575486594777
503002_bpc,-1.8590915909090915,1.2070912432715666,0.12352581075028096
503101_mpc,-1.557924502487562,0.6618450513253671,0.01857704659156378
503102_bpc,-1.4987232574189089,0.9018600708718931,0.09655017088627203
503201_mpc,1.6743652222222227,0.9703461571573135,0.08443129376277884
503202_bpc,4.593676192995714,0.9996155070006332,4.3183060611221935e-06
503301_mpc,-2.7625000000000006,1.738723312171166,0.1121034229287039
503302_bpc,-0.15819034761904793,1.0519665686462363,0.8804681079955275
503601_mpc,0.4178571428571414,0.964167443784491,0.6647340147285077
503602_bpc,-0.16458313244047584,0.9630554328169411,0.8643048796077728
503801_mpc,5.819726935736676,1.0569483604157148,3.667449369585742e-08
503802_bpc,4.428105093307594,0.5773454287708037,1.723086565102382e-14
503904_cec,1.4701762280701756,2.164876806684967,0.49707204745848454
503905_hec,2.192708333333333,1.7989646354082796,0.22289262866208115
504001_mpc,-5.0561091977225665,1.19655566444933,2.3835487460907608e-05
504002_bpc,-2.1194315230031404,1.0457662190840562,0.04269534072792146
504201_mpc,-4.271566304945055,1.2228416630487875,0.0004773627469534577
504202_bpc,-1.6155937208393458,0.6697619777943487,0.0158569783046365
504401_mpc,-1.3904319003527343,1.379525083129155,0.3134994893544557
504402_bpc,2.0016667523809515,0.7564405383884907,0.00814100086122832
504503_mec,-3.9654354259031206,0.9416751277613763,2.541931911058433e-05
504504_cec,-2.819444444444447,2.295483341100993,0.21935035002068592
504701_mpc,0.8856433084577109,1.1214356398416663,0.42967924760140763
504702_bpc,-0.4502180932539685,0.7702937703637573,0.5589002198402326
504903_mec,2.8988972738972736,0.9454067629766887,0.0021672841522188996
504904_cec,4.655128205128204,1.8277413960347022,0.010867543275139899
505101_mpc,4.721191685092684,0.6214500147748659,3.029392408702809e-14
505102_bpc,3.4062848062015507,0.8141672255112904,2.867197867606787e-05
505203_mec,-4.504569892473119,1.947024393461437,0.020691527694682653
505204_cec,1.0937500000000009,1.371823706968536,0.4252789542267583
505301_mpc,-1.732497589022757,0.884358126909102,0.05010748758112259
505302_bpc,1.0279287064159,0.60472715582226,0.08916435513102423
505401_mpc,1.2396882774943303,0.7774708703798056,0.11082093165691399
505402_bpc,0.4868669269972449,0.7897673652181723,0.53758516847855
505501_mpc,2.6280015793650797,0.6574341452183281,6.405259356591326e-05
505502_bpc,1.532600218020541,0.7662076170547807,0.04547420033614243
505601_mpc,-0.5309523809523808,0.8143080074862067,0.5143825080121404
505602_bpc,-3.6340460824572247,0.9979681631708908,0.00027111215048348966
505701_mpc,-5.129945007849295,1.0315316170825217,6.587907309577381e-07
505702_bpc,-4.402195777131658,0.7919714661484766,2.7205891072577744e-08
505801_mpc,0.08606890461355843,0.9169013904663915,0.925212969983888
505802_bpc,0.4915435635593205,0.6894614715348587,0.47588387130000886
505901_mpc,1.0424408722478236,0.6673591172447587,0.11827883544674557
505902_bpc,-0.27918323655652755,0.37956525227970817,0.46201419956560774
506001_mpc,0.3886191878787879,0.8255500569380513,0.63782662881578
506002_bpc,-0.7782058129251698,0.6154767265743131,0.20608821828705692
506101_mpc,1.8876811594202905,1.3243316435676518,0.15404622529538448
506102_bpc,2.254166666666667,1.064602758551013,0.03422776332017004
506201_mpc,0.7545351473922901,0.7480128274014425,0.31310916292163127
506202_bpc,1.3166666666666678,0.9283066528155146,0.15608768598020878
506301_mpc,-4.6372503840245765,1.093721793416207,2.236381907516109e-05
506302_bpc,-1.6808928571428554,0.956320221401194,0.07880412139951397
506404_cec,1.7847614494047597,0.7249643512624838,0.01382182292642776
506501_mpc,1.8521367521367516,1.0156741922378156,0.06821952385915958
506502_bpc,-0.22771680080482765,0.8725478089355024,0.7941085725893112
