college_code,value_added,std_error,p_value
505302_bpc,0.004112589795383231,0.36764801505787353,0.991074877775043
505401_mpc,0.9516455153996775,0.5419701236684341,0.07910542976010063
505402_bpc,-0.15372006261980248,0.45278929283274083,0.7342362615012663
505501_mpc,3.143558404454882,0.5030058022959367,4.116448484394301e-10
505502_bpc,1.5440072640528448,0.487991464086694,0.0015561430644279591
505601_mpc,-0.8353738853738861,0.4493115793793859,0.06299444404177942
505602_bpc,-1.9905484530026016,0.46195839178472614,1.640429362354339e-05
505701_mpc,-4.143427967801159,0.7089023827619563,5.070254647761919e-09
505702_bpc,-3.676645739953652,0.6569654483874551,2.1884018941318086e-08
505801_mpc,0.18291799105810763,0.6601476208115816,0.7817136906947526
505802_bpc,1.167361993504647,0.37349713778531723,0.0017750841953209887
505901_mpc,0.900430751771716,0.5477174942111318,0.1001825416158312
505902_bpc,0.4217548170123536,0.35233358437436135,0.23129381478740363
506001_mpc,-0.1812939634245684,0.577702082224374,0.7536584160651186
506002_bpc,-0.9974891821120779,0.4531271218450772,0.02771160037936499
506101_mpc,0.9292410714285733,0.6781139873633893,0.1705833918691705
506102_bpc,2.3722864145658242,1.0995024192489016,0.030958945075185686
506201_mpc,-0.38973647711511916,0.4088794205032041,0.3404978978577239
506202_bpc,0.7474881796690318,0.4384970666001946,0.0882579519151799
506301_mpc,-2.5395021645021645,0.6577716381011107,0.0001130322625987424
506302_bpc,-0.8885496420790553,0.6358298170805912,0.16227391370115274
506404_cec,1.6987667871373962,0.49187389913279544,0.000553027561372963
506501_mpc,0.26504358078766055,0.5868462599739178,0.6515279364609479
506502_bpc,-0.12990635635805758,0.378512111068028,0.7314460176069437
506601_mpc,3.0231747579365087,0.8894621801692536,0.0006766252347911298
506602_bpc,2.019126182967139,0.779381856597921,0.009578751573209249
506701_mpc,2.1054793303014083,1.1081581335182764,0.0574356211758979
506702_bpc,-0.04450573030366456,0.48419514521179313,0.9267640417937423
506801_mpc,-2.5978497696346126,1.0958020422127575,0.01775303857717846
506802_bpc,-0.06317443792846661,0.7458106800513595,0.9324953406397742
506903_mec,1.194851608049069,0.8798627471704914,0.1744644063720202
506904_cec,1.6894879064088875,0.6831985015083847,0.013401816300548841
507001_mpc,-1.8944071871620456,0.6169146489967956,0.002135026921418627
507002_bpc,-2.2559318304148936,0.5679750879570852,7.130609139980309e-05
507201_mpc,0.5764369229024946,1.1732538972033109,0.6232038625227021
507202_bpc,0.6601348290777381,0.503768615151885,0.19006294585254224
507301_mpc,-3.2061164189131572,0.7763914245697479,3.6353664719653346e-05
507302_bpc,0.19633845368033254,0.34169075742075056,0.5655560227461145
507401_mpc,1.5688666191815632,0.41947262865495194,0.00018395222137273476
507402_bpc,0.8444224545038301,0.3515075205618829,0.016292855653139027
507501_mpc,0.6184342099076128,0.48693142376309306,0.20406173275516926
