candidate_id_68k,marks,gtot,allotted_JC_code,pair_bin_1,pair_bin_2,pair_bin_3,pair_bin_4,pair_bin_5,pair_bin_6,pair_bin_7,pair_bin_8,pair_bin_9,pair_bin_10,pair_bin_11,pair_bin_12,pair_bin_13,pair_bin_14,pair_bin_15,pair_bin_16,pair_bin_17,pair_bin_18,pair_bin_19,englishmarks_12,marks12th,dob_year,age,female,social_category,region,minority,religion,english_medium_10,english_medium_9,school_type_9,school_type_10,type,appliedforJC,result,address_pincode,address_mandalname,address_district,coll_code_went,got_into_JC,TSJC,intermediatecollegecode,sixdigitcode,coll_code,institution,is_income,maxtot,th_mrk,pr_mrk,tot_mrk
2010001655,43.25,631.0,,,,,,,,,,,,,,,,,,,,,64.0,63.1,2004.0,16.0,1.0,SC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,508210,SHALIGOURARAM,NALGONDA,50035.0,0.0,0.0,,,50035.0,,Y,1000,074,0,074
2010001656,78.75,937.0,504401_MPC,504401_mpcx504402_bpc.1__marks_70_79,504401_mpcx504701_mpc.1__marks_70_79,,,,,,,,,,,,,,,,,,93.0,93.7,2005.0,15.0,1.0,BC,KHAMMAM,1.0,MUSLIM,1.0,1.0,GO,GO,Science,1.0,1,507208,CHINTHAKANI,KHAMMAM,43025.0,1.0,1.0,43025.0,504401,43025.0,"tswrs/jc[g], tekulapally",Y,1000,068,0,068
2010001658,38,398.0,,,,,,,,,,,,,,,,,,,,,68.55713,39.8,2005.0,15.0,1.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,MODEL,ZPHS,,1.0,F,508280,MADDIRALA,SURYAPET,52205.0,0.0,0.0,,,52205.0,,Y,1000,066,0,066
2010001659,22.5,865.0,,,,,,,,,,,,,,,,,,,,,72.0,86.5,2004.0,16.0,1.0,BC,NALGONDA,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,508244,NALGONDA,NALGONDA,50224.0,0.0,0.0,,,50224.0,,Y,1000,074,0,074
2010001661,6.25,704.0,,,,,,,,,,,,,,,,,,,,,88.0,70.4,2004.0,16.0,1.0,BC,WARANGAL,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,506252,PALAKURTHI,JANGAON,38272.0,0.0,0.0,,,38272.0,,Y,1000,096,0,096
2010001662,51.25,643.0,,,,,,,,,,,,,,,,,,,,,80.0,64.3,2004.0,16.0,1.0,BC,WARANGAL,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,506009,HANAMKONDA,WARANGAL (URBAN),38007.0,0.0,0.0,,,38007.0,,Y,1000,074,0,074
2010001663,(null),902.0,,,,,,,,,,,,,,,,,,,,,90.0,90.2,2004.0,16.0,0.0,BC,RR&HYD,0.0,HINDU,1.0,1.0,CBSE,CBSE,,1.0,1,502032,RAMACHANDRAPURAM,SANGAREDDY,59277.0,0.0,0.0,,,59277.0,,Y,1000,090,0,090
2010001665,10,356.0,,,,,,,,,,,,,,,,,,,,,35.0,35.6,2005.0,15.0,0.0,SC,KHAMMAM,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,507209,KALLUR,KHAMMAM,43006.0,0.0,0.0,,,43006.0,,Y,1000,040,0,040
2010001667,20,717.0,,,,,,,,,,,,,,,,,,,,,83.0,71.7,2003.0,17.0,0.0,BC,ADILABAD,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,504292,REBBENA,KOMARAMBHEEM(ASIFABAD),38259.0,0.0,0.0,,,38259.0,,Y,1000,070,0,070
2010001668,48,641.0,,,,,,,,,,,,,,,,,,,,,78.0,64.1,2004.0,16.0,1.0,BC,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,509125,GADWAL,JOGULAMBA(GADWAL),56029.0,0.0,0.0,,,56029.0,,Y,1000,080,0,080
2010001669,20,428.0,,,,,,,,,,,,,,,,,,,,,46.0,42.8,2004.0,16.0,1.0,SC,ADILABAD,0.0,HINDU,0.0,0.0,GA,GA,,1.0,F,504218,KASIPET,MANCHERIAL,35209.0,0.0,0.0,,,35209.0,,Y,1000,082,0,082
2010001672,10,520.0,,,,,,,,,,,,,,,,,,,,,50.0,52.0,2005.0,15.0,0.0,BC,MEDAK,0.0,HINDU,1.0,1.0,GO,GO,,1.0,2,502255,YELDURTHY,MEDAK,48208.0,0.0,0.0,,,48208.0,,Y,1000,098,0,098
2010001674,25,302.0,,,,,,,,,,,,,,,,,,,,,37.0,30.2,2004.0,16.0,0.0,BC,MAHABOOBNAGAR,1.0,MUSLIM,1.0,1.0,GR,GR,,1.0,F,509125,GADWAL,JOGULAMBA(GADWAL),53202.0,0.0,0.0,,,53202.0,,Y,1000,070,0,070
2010001676,37.5,657.0,,,,,,,,,,,,,,,,,,,,,73.0,65.7,2004.0,16.0,1.0,BC,NIZAMABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,503321,BANSWADA,KAMAREDDY,46225.0,0.0,0.0,,,46225.0,,Y,1000,058,0,058
2010001677,(null),875.0,,,,,,,,,,,,,,,,,,,,,90.0,87.5,2004.0,16.0,0.0,ST,KHAMMAM,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,507182,KAMEPALLE,KHAMMAM,43204.0,0.0,0.0,,,43204.0,,Y,1000,090,0,090
2010001681,53.25,352.0,,,,,,,,,,,,,,,,,,,,,43.0,35.2,2005.0,15.0,1.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,508280,MADDIRALA,SURYAPET,40209.0,0.0,0.0,,,40209.0,,Y,1000,089,0,089
2010001682,27.5,477.0,,,,,,,,,,,,,,,,,,,,,54.0,47.7,2005.0,15.0,0.0,SC,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,GO,GO,,1.0,3,509153,ALAMPUR,JOGULAMBA(GADWAL),54213.0,0.0,0.0,,,54213.0,,Y,1000,065,0,065
2010001684,70,795.0,,,,,,,,,,,,,,,,,,,,,87.0,79.5,2004.0,16.0,1.0,BC,MAHABOOBNAGAR,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,509376,UPPUNUNTHALA,NAGARKURNOOL,55007.0,0.0,0.0,,,55007.0,,Y,1000,058,0,058
2010001686,25,790.0,,,,,,,,,,,,,,,,,,,,,88.0,79.0,2005.0,15.0,1.0,BC,NALGONDA,0.0,HINDU,1.0,1.0,MODEL,MODEL,,1.0,1,508373,NAMPALLY,NALGONDA,50006.0,0.0,0.0,,,50006.0,,Y,1000,078,0,078
2010001688,26.25,327.0,,,,,,,,,,,,,,,,,,,,,13.0,32.7,2005.0,15.0,1.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,F,508221,NOOTHANAKAL,SURYAPET,52278.0,0.0,0.0,,,52278.0,,Y,1000,056,0,056
2010001689,21.25,696.0,,,,,,,,,,,,,,,,,,,,,68.55713,69.6,2005.0,15.0,0.0,SC,KHAMMAM,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,507209,KALLUR,KHAMMAM,43247.0,0.0,0.0,,,43247.0,,Y,1000,,,
2010001690,27.5,960.0,,,,,,,,,,,,,,,,,,,,,95.0,96.0,2004.0,16.0,1.0,BC,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,509001,MAHABUBANAGAR (URBAN),MAHBUBNAGAR,56227.0,0.0,0.0,,,56227.0,,Y,1000,096,0,096
2010001692,(null),789.0,,,,,,,,,,,,,,,,,,,,,91.0,78.9,2004.0,16.0,1.0,BC,NIZAMABAD,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,503308,KAMMARPALLY,NIZAMABAD,48208.0,0.0,0.0,,,48208.0,,Y,1000,100,0,100
2010001693,29,637.0,,,,,,,,,,,,,,,,,,,,,63.0,63.7,2005.0,15.0,0.0,BC,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,504251,BHEEMINI,MANCHERIAL,33212.0,0.0,0.0,,,33212.0,,Y,1000,080,0,080
2010001697,31.25,762.0,,,,,,,,,,,,,,,,,,,,,69.0,76.2,2003.0,17.0,1.0,BC,NALGONDA,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,508244,NALGONDA,NALGONDA,50224.0,0.0,0.0,,,50224.0,,Y,1000,056,0,056
2010001698,30.5,769.0,,,,,,,,,,,,,,,,,,,,,90.0,76.9,2004.0,16.0,1.0,BC,WARANGAL,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,506009,HANAMKONDA,WARANGAL (URBAN),38216.0,0.0,0.0,,,38216.0,,Y,1000,095,0,095
2010001699,15,378.0,,,,,,,,,,,,,,,,,,,,,35.0,37.8,2004.0,16.0,0.0,BC,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,GR,GR,,1.0,F,509135,IEEJA,JOGULAMBA(GADWAL),54203.0,0.0,0.0,,,54203.0,,Y,1000,093,0,093
2010001700,12.5,404.0,,,,,,,,,,,,,,,,,,,,,38.0,40.4,2004.0,16.0,0.0,BC,MEDAK,0.0,HINDU,1.0,1.0,GO,GO,,1.0,F,502255,YELDURTHY,MEDAK,48226.0,0.0,0.0,,,48226.0,,Y,1000,090,0,090
2010001701,3.75,736.0,,,,,,,,,,,,,,,,,,,,,68.55713,73.6,2005.0,15.0,0.0,BC,KHAMMAM,0.0,HINDU,0.0,0.0,GO,GO,,1.0,F,507183,THIRUMALAYAPALEM,KHAMMAM,43011.0,0.0,0.0,,,43011.0,,Y,1000,,,
2010001702,16.25,734.0,,,,,,,,,,,,,,,,,,,,,71.0,73.4,2004.0,16.0,0.0,OC/EBC,NALGONDA,0.0,HINDU,1.0,1.0,GA,GA,,1.0,1,508202,PEDDAVOORA,NALGONDA,50009.0,0.0,0.0,,,50009.0,,Y,1000,081,0,081
2010001703,12.5,630.0,,,,,,,,,,,,,,,,,,,,,69.0,63.0,2004.0,16.0,1.0,BC,KARIMNAGAR,0.0,HINDU,1.0,1.0,MODEL,MODEL,,1.0,1,505152,ODELA,PEDDAPALLI,38308.0,0.0,0.0,,,38308.0,,Y,1000,096,0,096
2010001704,11.5,456.0,,,,,,,,,,,,,,,,,,,,,43.0,45.6,2005.0,15.0,1.0,SC,NALGONDA,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,508280,MADDIRALA,SURYAPET,52278.0,0.0,0.0,,,52278.0,,Y,1000,046,0,046
2010001705,20,596.0,,,,,,,,,,,,,,,,,,,,,62.0,59.6,2004.0,16.0,1.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,2,508210,SHALIGOURARAM,NALGONDA,50210.0,0.0,0.0,,,50210.0,,Y,1000,092,0,092
2010001707,36.25,699.0,,,,,,,,,,,,,,,,,,,,,76.0,69.9,2004.0,16.0,0.0,BC,MEDAK,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,502255,YELDURTHY,MEDAK,48002.0,0.0,0.0,,,48002.0,,Y,1000,080,0,080
2010001708,39,792.0,,,,,,,,,,,,,,,,,,,,,68.0,79.2,2005.0,15.0,0.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,508280,MADDIRALA,SURYAPET,38314.0,0.0,0.0,,,38314.0,,Y,1000,089,0,089
2010001710,99.25,977.0,504701_MPC,,,,,,,,,,,,,,,,,,,,90.0,97.7,2004.0,16.0,1.0,BC,KHAMMAM,0.0,HINDU,1.0,1.0,GR,GR,Science,1.0,1,507111,BHADRACHALAM,BHADRADRI (KOTHAGUDEM),44032.0,1.0,1.0,44032.0,504701,44032.0,tswrs/jc(g) paloncha,Y,1000,090,0,090
2010001711,50.25,977.0,,,,,,,,,,,,,,,,,,,,,94.0,97.7,2003.0,17.0,1.0,BC,NIZAMABAD,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,503308,KAMMARPALLY,NIZAMABAD,45225.0,0.0,0.0,,,45225.0,,Y,1000,096,0,096
2010001713,31.5,605.0,,,,,,,,,,,,,,,,,,,,,56.0,60.5,2005.0,15.0,0.0,SC,KHAMMAM,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,1,507209,KALLUR,KHAMMAM,43245.0,0.0,0.0,,,43245.0,,Y,1000,082,0,082
2010001714,(null),868.0,,,,,,,,,,,,,,,,,,,,,92.0,86.8,2004.0,16.0,0.0,BC,RR&HYD,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,501401,MEDCHAL,MEDCHAL(MALKAJGIRI),59337.0,0.0,0.0,,,59337.0,,Y,1000,090,0,090
2010001716,29.25,417.0,,,,,,,,,,,,,,,,,,,,,23.0,41.7,2005.0,15.0,1.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,508280,MADDIRALA,SURYAPET,52019.0,0.0,0.0,,,52019.0,,Y,1000,080,0,080
2010001718,18.75,523.0,501903_MEC,501903_mecx502005_hec.1__marks_10_19,501903_mecx504503_mec.1__marks_10_19,501903_mecx506903_mec.1__marks_10_19,501903_mecx508904_cec.1__marks_10_19,501904_cecx501903_mec.1__marks_10_19,,,,,,,,,,,,,,,57.0,52.3,2005.0,15.0,1.0,SC,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,Arts,1.0,2,504251,BHEEMINI,MANCHERIAL,33013.0,1.0,1.0,33013.0,501903,33013.0,bellampally(g),Y,1000,084,0,084
2010001719,65,873.0,512601_MPC,512601_mpcx512701_mpc.1__marks_60_69,512601_mpcx512702_bpc.1__marks_60_69,,,,,,,,,,,,,,,,,,93.0,87.3,2004.0,16.0,0.0,SC,KHAMMAM,0.0,HINDU,1.0,1.0,GO,GO,Science,1.0,1,507204,BONAKAL,KHAMMAM,44019.0,1.0,1.0,44019.0,512601,44019.0,"tswrs/jc(b), dammapeta",Y,1000,078,0,078
2010001723,10.25,669.0,,,,,,,,,,,,,,,,,,,,,57.0,66.9,2004.0,16.0,1.0,BC,RR&HYD,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,500028,Asifnagar,HYDERABAD,60323.0,0.0,0.0,,,60323.0,,Y,1000,075,0,075
2010001724,7.5,297.0,,,,,,,,,,,,,,,,,,,,,35.0,29.7,2005.0,15.0,0.0,SC,KHAMMAM,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,507209,KALLUR,KHAMMAM,43245.0,0.0,0.0,,,43245.0,,Y,1000,070,0,070
2010001725,25.5,805.0,,,,,,,,,,,,,,,,,,,,,68.55713,80.5,2003.0,17.0,1.0,SC,KHAMMAM,0.0,HINDU,1.0,1.0,ZPHS,ZPHS,Science,1.0,1,507165,KONIJERLA,KHAMMAM,44032.0,0.0,1.0,44032.0,504701,44032.0,,Y,1000,,,
2010001728,50.25,890.0,,,,,,,,,,,,,,,,,,,,,91.0,89.0,2005.0,15.0,1.0,BC,MAHABOOBNAGAR,0.0,HINDU,0.0,0.0,GR,GR,,1.0,1,509340,NAWABPET,MAHBUBNAGAR,56237.0,0.0,0.0,,,56237.0,,Y,1000,068,0,068
2010001730,9.5,383.0,,,,,,,,,,,,,,,,,,,,,27.0,38.3,2004.0,16.0,0.0,SC,KHAMMAM,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,507209,KALLUR,KHAMMAM,43245.0,0.0,0.0,,,43245.0,,Y,1000,065,0,065
2010001731,36.25,684.0,508301_MPC,508301_mpcx508302_bpc.1__marks_30_39,508301_mpcx508501_mpc.1__marks_30_39,508301_mpcx508502_bpc.1__marks_30_39,508301_mpcx508702_bpc.1__marks_30_39,508301_mpcx509201_mpc.1__marks_30_39,508301_mpcx509202_bpc.1__marks_30_39,508301_mpcx509401_mpc.1__marks_30_39,508301_mpcx509502_bpc.1__marks_30_39,508301_mpcx515001_mpc.1__marks_30_39,,,,,,,,,,,75.0,68.4,2005.0,15.0,1.0,SC,NALGONDA,0.0,HINDU,0.0,0.0,KGBV,KGBV,Science,1.0,1,508204,MATTAMPALLE,SURYAPET,52011.0,1.0,1.0,52011.0,508301,52011.0,"tswrs/jc(g)
mattampally",Y,1000,050,0,050
2010001732,21.25,786.0,,,,,,,,,,,,,,,,,,,,,83.0,78.6,2005.0,15.0,1.0,BC,KARIMNAGAR,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,505174,PEDDAPALLE,PEDDAPALLI,34226.0,0.0,0.0,,,34226.0,,Y,1000,075,0,075
2010001733,8.75,691.0,,,,,,,,,,,,,,,,,,,,,68.55713,69.1,2003.0,17.0,0.0,SC,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,504251,BHEEMINI,MANCHERIAL,33006.0,0.0,0.0,,,33006.0,,Y,1000,,,
2010001734,48,693.0,,,,,,,,,,,,,,,,,,,,,74.0,69.3,2004.0,16.0,0.0,ST,NIZAMABAD,0.0,HINDU,1.0,1.0,MODEL,MODEL,,1.0,1,503165,DHARPALLY,NIZAMABAD,45026.0,0.0,0.0,,,45026.0,,Y,1000,048,0,048
2010001735,42,410.0,,,,,,,,,,,,,,,,,,,,,43.0,41.0,2003.0,17.0,0.0,ST,RR&HYD,0.0,HINDU,1.0,1.0,GO,GO,,1.0,F,509216,FAROOQNAGAR,RANGAREDDY(SHAMSHABAD),58299.0,0.0,0.0,,,58299.0,,Y,1000,088,0,088
2010001738,21.25,495.0,,,,,,,,,,,,,,,,,,,,,61.0,49.5,2005.0,15.0,0.0,BC,NALGONDA,0.0,HINDU,1.0,1.0,GO,GO,,1.0,3,508210,SHALIGOURARAM,NALGONDA,50035.0,0.0,0.0,,,50035.0,,Y,1000,079,0,079
2010001740,8.5,531.0,,,,,,,,,,,,,,,,,,,,,42.0,53.1,2005.0,15.0,0.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,2,508280,MADDIRALA,SURYAPET,38269.0,0.0,0.0,,,38269.0,,Y,1000,098,0,098
2010001742,34.5,667.0,506001_MPC,505102_bpcx506001_mpc.1__marks_30_39,505203_mecx506001_mpc.1__marks_30_39,505204_cecx506001_mpc.1__marks_30_39,505302_bpcx506001_mpc.1__marks_30_39,505401_mpcx506001_mpc.1__marks_30_39,505402_bpcx506001_mpc.1__marks_30_39,505502_bpcx506001_mpc.1__marks_30_39,505602_bpcx506001_mpc.1__marks_30_39,505702_bpcx506001_mpc.1__marks_30_39,505802_bpcx506001_mpc.1__marks_30_39,506001_mpcx505101_mpc.1__marks_30_39,506001_mpcx505801_mpc.1__marks_30_39,506002_bpcx506001_mpc.1__marks_30_39,,,,,,,75.0,66.7,2005.0,15.0,1.0,SC,MAHABOOBNAGAR,0.0,HINDU,0.0,0.0,GO,GO,Science,1.0,1,509128,MANOPAD,JOGULAMBA(GADWAL),53016.0,1.0,1.0,53016.0,506001,53016.0,alampoor,Y,1000,080,0,080
2010001743,42.5,841.0,513201_MPC,513201_mpcx513202_bpc.1__marks_40_49,513201_mpcx513403_mec.1__marks_40_49,,,,,,,,,,,,,,,,,,92.0,84.1,2004.0,16.0,0.0,SC,RR&HYD,0.0,HINDU,1.0,1.0,GR,GR,Science,1.0,1,500097,BALAPUR,RANGAREDDY(SHAMSHABAD),57014.0,1.0,1.0,57014.0,513201,57014.0,g,Y,1000,075,0,075
2010001744,25.25,772.0,512702_BPC,512501_mpcx512702_bpc.1__marks_20_29,512502_bpcx512702_bpc.1__marks_20_29,512601_mpcx512702_bpc.1__marks_20_29,512602_bpcx512702_bpc.1__marks_20_29,,,,,,,,,,,,,,,,55.0,77.2,2005.0,15.0,0.0,SC,KHAMMAM,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,Science,1.0,1,507209,KALLUR,KHAMMAM,43039.0,1.0,1.0,43039.0,512701,43039.0,tswrs(b) thirumalayapalem,Y,1000,080,0,080
2010001746,10,759.0,,,,,,,,,,,,,,,,,,,,,92.0,75.9,2004.0,16.0,1.0,BC,NALGONDA,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,508244,NALGONDA,NALGONDA,50224.0,0.0,0.0,,,50224.0,,Y,1000,050,0,050
2010001747,7,556.0,,,,,,,,,,,,,,,,,,,,,53.0,55.6,2004.0,16.0,0.0,SC,NALGONDA,0.0,HINDU,0.0,0.0,GA,GA,,1.0,2,508202,PEDDAVOORA,NALGONDA,50009.0,0.0,0.0,,,50009.0,,Y,1000,085,0,085
2010001748,1.25,294.0,,,,,,,,,,,,,,,,,,,,,23.0,29.4,2004.0,16.0,0.0,SC,ADILABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,F,504251,BHEEMINI,MANCHERIAL,33006.0,0.0,0.0,,,33006.0,,Y,1000,040,0,040
2010001751,10,264.0,,,,,,,,,,,,,,,,,,,,,15.0,26.4,2005.0,15.0,0.0,SC,KHAMMAM,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,507209,KALLUR,KHAMMAM,43245.0,0.0,0.0,,,43245.0,,Y,1000,053,0,053
2010001752,45,760.0,,,,,,,,,,,,,,,,,,,,,85.0,76.0,2005.0,15.0,1.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,508210,SHALIGOURARAM,NALGONDA,50210.0,0.0,0.0,,,50210.0,,Y,1000,094,0,094
2010001753,25,325.0,,,,,,,,,,,,,,,,,,,,,54.0,32.5,2004.0,16.0,0.0,SC,KARIMNAGAR,0.0,HINDU,1.0,1.0,MODEL,MODEL,,1.0,F,505401,KOTHAPALLI,KARIMNAGAR,35018.0,0.0,0.0,,,35018.0,,Y,1000,046,0,046
2010001754,21.25,827.0,511401_MPC,511401_mpcx511201_mpc.1__marks_20_29,511401_mpcx511202_bpc.1__marks_20_29,511401_mpcx511303_mec.1__marks_20_29,511401_mpcx511603_mec.1__marks_20_29,511401_mpcx511604_cec.1__marks_20_29,511402_bpcx511401_mpc.1__marks_20_29,,,,,,,,,,,,,,72.0,82.7,2005.0,15.0,0.0,SC,ADILABAD,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,Science,1.0,1,504106,LAXMANCHANDA,NIRMAL,31013.0,1.0,1.0,31013.0,511401,31013.0,,Y,1000,045,0,045
2010001758,10,586.0,,,,,,,,,,,,,,,,,,,,,66.0,58.6,2005.0,15.0,0.0,BC,MEDAK,0.0,HINDU,1.0,1.0,GO,GO,,1.0,2,502303,PAPANNAPET,MEDAK,48018.0,0.0,0.0,,,48018.0,,Y,1000,083,0,083
2010001761,(null),503.0,,,,,,,,,,,,,,,,,,,,,50.0,50.3,2003.0,17.0,1.0,SC,MAHABOOBNAGAR,0.0,HINDU,1.0,1.0,GR,GR,,1.0,F,509301,JADCHERLA,MAHBUBNAGAR,56233.0,0.0,0.0,,,56233.0,,Y,1000,083,0,083
2010001762,1.25,494.0,,,,,,,,,,,,,,,,,,,,,56.0,49.4,2005.0,15.0,0.0,BC,KHAMMAM,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,507209,KALLUR,KHAMMAM,43228.0,0.0,0.0,,,43228.0,,Y,1000,096,0,096
2010001763,16.25,490.0,,,,,,,,,,,,,,,,,,,,,71.0,49.0,2005.0,15.0,0.0,ST,KHAMMAM,0.0,HINDU,0.0,0.0,GO,GO,,1.0,3,507169,NELAKONDAPALLE,KHAMMAM,43269.0,0.0,0.0,,,43269.0,,Y,1000,075,0,075
2010001765,48.5,646.0,,,,,,,,,,,,,,,,,,,,,82.0,64.6,2004.0,16.0,1.0,BC,WARANGAL,1.0,CHRISTIAN,1.0,1.0,GR,GR,,1.0,1,506001,HANAMKONDA,WARANGAL (URBAN),38254.0,0.0,0.0,,,38254.0,,Y,1000,093,0,093
2010001766,59,888.0,,,,,,,,,,,,,,,,,,,,,91.0,88.8,2004.0,16.0,0.0,BC,NALGONDA,0.0,HINDU,1.0,1.0,GR,GR,,1.0,1,508001,NALGONDA,NALGONDA,50002.0,0.0,0.0,,,50002.0,,Y,1000,092,0,092
2010001767,(null),679.0,,,,,,,,,,,,,,,,,,,,,90.0,67.9,2003.0,17.0,0.0,OC/EBC,WARANGAL,0.0,HINDU,1.0,1.0,MODEL,MODEL,,1.0,1,506163,THORRUR,MAHABUBABAD,40024.0,0.0,0.0,,,40024.0,,Y,1000,080,0,080
2010001768,16.25,637.0,,,,,,,,,,,,,,,,,,,,,62.0,63.7,2004.0,16.0,1.0,ST,KHAMMAM,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,507169,NELAKONDAPALLE,KHAMMAM,44023.0,0.0,0.0,,,44023.0,,Y,1000,078,0,078
2010001769,12.75,250.0,,,,,,,,,,,,,,,,,,,,,35.0,25.0,2005.0,15.0,0.0,BC,MEDAK,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,F,502249,JHARASANGAM,SANGAREDDY,49236.0,0.0,0.0,,,49236.0,,Y,1000,080,0,080
2010001770,32.25,626.0,,,,,,,,,,,,,,,,,,,,,40.0,62.6,2004.0,16.0,1.0,BC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,508213,PENPAHAD,SURYAPET,52211.0,0.0,0.0,,,52211.0,,Y,1000,090,0,090
2010001771,18.75,534.0,,,,,,,,,,,,,,,,,,,,,76.0,53.4,2004.0,16.0,1.0,ST,KHAMMAM,0.0,HINDU,0.0,0.0,GO,GO,,1.0,F,507169,NELAKONDAPALLE,KHAMMAM,43269.0,0.0,0.0,,,43269.0,,Y,1000,088,0,088
2010001773,37.5,485.0,,,,,,,,,,,,,,,,,,,,,66.0,48.5,2003.0,17.0,0.0,BC,NALGONDA,0.0,HINDU,1.0,1.0,GR,GR,,1.0,F,508001,NALGONDA,NALGONDA,58444.0,0.0,0.0,,,58444.0,,Y,1000,080,0,080
2010001774,5.5,370.0,,,,,,,,,,,,,,,,,,,,,35.0,37.0,2004.0,16.0,0.0,BC,NIZAMABAD,0.0,HINDU,0.0,0.0,GO,GO,,1.0,F,503309,JUKKAL,KAMAREDDY,45006.0,0.0,0.0,,,45006.0,,Y,1000,062,0,062
2010001775,33.75,583.0,,,,,,,,,,,,,,,,,,,,,50.0,58.3,2004.0,16.0,0.0,BC,NALGONDA,0.0,HINDU,1.0,1.0,GR,GR,,1.0,F,508205,KATTANGUR,NALGONDA,50002.0,0.0,0.0,,,50002.0,,Y,1000,080,0,080
2010001779,21.25,520.0,,,,,,,,,,,,,,,,,,,,,41.0,52.0,2004.0,16.0,1.0,SC,NALGONDA,0.0,HINDU,0.0,0.0,GO,GO,,1.0,2,508210,SHALIGOURARAM,NALGONDA,50001.0,0.0,0.0,,,50001.0,,Y,1000,082,0,082
2010001780,45.25,893.0,,,,,,,,,,,,,,,,,,,,,80.0,89.3,2005.0,15.0,1.0,ST,MAHABOOBNAGAR,0.0,HINDU,0.0,0.0,ZPHS,ZPHS,,1.0,1,509412,PEDDAKOTHAPALLE,NAGARKURNOOL,55224.0,0.0,0.0,,,55224.0,,Y,1000,082,0,082
2010001781,29,845.0,,,,,,,,,,,,,,,,,,,,,68.55713,84.5,2005.0,15.0,0.0,ST,KHAMMAM,0.0,HINDU,0.0,0.0,GO,GO,,1.0,1,507169,NELAKONDAPALLE,KHAMMAM,43013.0,0.0,0.0,,,43013.0,,Y,1000,,,
2010001782,46.25,957.0,,,,,,,,,,,,,,,,,,,,,93.0,95.7,2004.0,16.0,0.0,BC,MEDAK,0.0,HINDU,1.0,1.0,GO,GO,,1.0,1,502032,RAMACHANDRAPURAM,SANGAREDDY,58273.0,0.0,0.0,,,58273.0,,Y,1000,089,0,089
2010001784,6.25,664.0,,,,,,,,,,,,,,,,,,,,,68.55713,66.4,2004.0,16.0,0.0,BC,KARIMNAGAR,0.0,HINDU,1.0,1.0,GO,GO,,1.0,F,505209,RAMAGUNDAM,PEDDAPALLI,34002.0,0.0,0.0,,,34002.0,,Y,1000,,,
